,snr,tau,delta_sep,mas
89,35.8465449011261,-2.9819789902194938,77.86979153644461,-135.5444995554315
90,36.248815631999534,-2.8525962446748805,16.7490782722234,-129.66346566704001
91,24.864567258429958,0.2546458343017549,17.864222956833515,11.574810650079767
92,29.595868950759083,2.1918834185674214,49.399534924870885,99.63106448033733
93,30.74452031752302,-1.7245450599719216,15.327957982866256,-78.38841181690553
94,18.808452356682086,-3.3134163129982523,34.599248190501285,-150.60983240901146
95,24.575473305355768,2.4984653426838728,16.87822691812987,113.56660648563057
96,13.00848923248396,0.7117865179796994,22.74700460159754,32.35393263544088
97,12.449729863859922,-0.661173851617712,12.628158867861105,-30.053356891714177
98,18.319722354895426,2.9717800261961056,26.00228049237131,135.08091028164114
99,20.77743674833389,-2.5314045102620013,12.044919554147342,-115.06384137554551
100,9.683154270173409,1.2323863537996043,16.878466932297872,56.017561536345646
101,12.254854396154455,-0.1059605584279214,22.747222505686445,-4.816389019450972
102,16.13025266485071,1.181701822697043,12.62751375734009,53.713719213501946
103,5.685859733271986,3.694180025723412,47.90871206585253,167.9172738965187
104,7.447253084615262,2.5712838028208576,26.002438265720578,116.87653649185715
105,18.950992480875662,-3.9983463235017074,3.006709437959813,-181.74301470462305
106,24.86644094376564,2.137326329448844,16.877948232966673,97.15119679312927
107,9.59930882719361,1.3385290101610965,22.74674963808786,60.84222773459529
108,29.46884055743285,1.2498343506815282,12.628889958109582,56.81065230370582
109,16.961783837992833,2.100122576163911,55.74710446008844,95.46011709835959
110,11.63873567011749,1.4074007639320754,26.00209324067796,63.97276199691252
111,25.21000868537363,-0.48435409081695713,12.044531882845664,-22.016095037134413
112,31.327041452529038,-2.600453841623775,29.086239185313108,-118.20244734653522
113,15.02471668901619,0.2627840149269488,28.867955850529167,11.944727951224944
114,25.99344098278424,-1.5340133408217567,18.789366203678984,-69.72787912826166
115,14.259547646666855,-2.1928655157203574,16.142198629077498,-99.67570526001623
116,15.329300952395169,-0.6489030849689852,24.217370045346748,-29.495594771317503
117,12.169382381701642,3.086130108332851,61.18066863858117,140.27864128785686
118,34.249690895401585,-1.2380446610170723,11.659631831317192,-56.27475731895783
119,6.335831674450852,6.108337050537168,56.32026605975544,277.6516841153258
120,8.723552369364878,3.07527050810141,14.69726838622898,139.78502309551862
121,11.379068152708886,0.08690520619408093,16.87814452460873,3.950236645185497
122,7.782874110412806,2.530930923189068,22.746929423503648,115.04231469041217
123,9.140158285961432,-2.475804735247475,12.628376978076822,-112.53657887488522
124,22.76953081906509,1.2164469700999274,26.002225575145765,55.29304409545124
125,27.469356769668103,-2.9893055423661656,46.28985222462399,-135.87752465300753
126,29.602759636379403,0.7995340706759984,17.864598255267474,36.342457757999924
127,22.051755329034965,1.79310676095642,49.39920328931162,81.50485277074637
128,47.022676540238294,-1.5515903337783785,15.32824221729113,-70.52683335356265
129,15.310047342749879,-3.6617199973163714,34.59895496465226,-166.44181805983504
130,22.72062113617845,2.681605120089911,17.864393006321684,121.8911418222687
131,10.029548154037125,3.4640879781688074,49.399386645933824,157.4585444622185
132,51.81671067898951,-0.28723109463060775,15.328086855739992,-13.055958846845806
133,7.604621334707485,5.857513038018624,25.083794879995203,266.25059263721016
134,6.17218014275839,5.912902227759649,19.2553698506268,268.76828307998403
135,9.066565131233244,2.3648872608655984,56.32050465893294,107.49487549389083
136,22.611891247568188,2.4990483631102043,14.697373959330692,113.59310741410019
137,8.147342056212821,-9.052389073191872,68.8198672120748,-411.4722305996305
138,6.180269816127522,-6.266558994431236,45.44961245612687,-284.8435906559653
139,14.755222785121584,-4.44962396504698,28.583549059606028,-202.25563477486273
140,6.966854038908501,-1.0528353402990112,25.904240486937987,-47.85615183177323
141,8.174558012655039,-3.562987350953743,56.14041230658584,-161.9539704978974
142,42.41112097420542,-0.9653577162455755,4.634526885258744,-43.8798961929807
143,24.53142048799381,0.01699113009733333,17.01863024144368,0.7723240953333331
144,33.37709254451354,-0.9256431221230083,12.382513609086852,-42.07468736922764
145,30.09852719351064,-0.6572026596599837,4.015497270829638,-29.872848166362893
146,7.965053094623155,-2.0335077586443866,46.289323464636205,-92.43217084747212
147,21.324322550523796,-2.1926441915329384,74.84642388336783,-99.665645069679
148,26.896938074023833,-2.294741134601587,25.479713909876075,-104.30641520916303
149,31.880910478085266,-1.6981517255267917,4.632534396571327,-77.18871479667234
150,19.724478223018686,2.415769144392081,17.01860861825598,109.80768838145822
151,14.39637358428503,-3.5050556684431293,12.380089371704427,-159.3207122019604
152,23.858489705313154,-1.8154235651092905,4.0165965620381385,-82.5192529595132
153,10.683798633505885,3.564714597317949,38.45017945234131,162.0324816962704
154,14.442723155968741,2.945131624586552,64.71331582286612,133.86961929938875
155,14.699529316198056,2.7841653256341723,9.50057027068991,126.55296934700782
156,19.296955448749003,-3.3529063475284975,7.001109188162275,-152.40483397856806
157,10.76214656595588,1.2438667503873444,23.34940046529147,56.53939774487929
158,5.241213894876006,1.0464552420019508,34.15889573384692,47.56614736372504
159,20.59533702817572,-0.43253601800785324,18.78940020816372,-19.660728091266055
160,28.273760186984376,1.39634131870105,16.142140038735825,63.47005994095681
161,11.109516670262819,-0.9858049012144985,24.217304747234184,-44.809313691568114
162,26.04647558528638,1.8989432903008823,61.18063876710582,86.31560410458555
163,12.02999491208566,0.2741228731589045,11.659610110514796,12.460130598132022
164,26.173930491087148,-2.534486663768681,27.06022814527011,-115.20393926221277
165,11.775822737394568,3.9181460869086218,41.44512256440272,178.09754940493735
166,6.875876367506205,2.2200216611238495,26.249575879670655,100.91007550562951
167,16.612969359527057,2.1564736520383665,6.564748274832755,98.02152963810755
168,20.084824065671782,-0.03286735176655292,6.602822166465588,-1.4939705348433145
169,9.30138160018793,0.4407631435828676,20.41319754493442,20.034688344675796
170,29.169624571754113,1.866646810785886,5.681201376569195,84.84758230844936
171,26.072986413734057,-0.8901233331523651,34.13576747865247,-40.46015150692568
172,26.245555468496455,2.243622029137007,12.972416060589229,101.98281950622757
173,7.4146391740891655,2.238930995368678,12.395567134218766,101.76959069857627
174,20.708619422071806,1.5227426078555593,3.981952540183311,69.2155730843436
175,13.853479975811647,3.1480760315572134,17.612799037625855,143.0943650707824
176,13.718178692248571,3.5878253757128187,37.22459592845821,163.08297162330993
177,30.523646356121954,0.12244517408670597,6.757610361027244,5.565689731213907
178,22.55329515920732,1.3560307394322775,3.006376520984027,61.63776088328533
179,12.098885367844765,-1.56542254393629,5.564642706082292,-71.15557017892228
180,9.071109118334617,1.6877143725575976,11.48664232826533,76.71428966170897
181,11.65214026090865,-8.687990274872902,24.85337376472,-394.9086488578592
182,8.898008639769149,-2.023192540266944,64.74906542884457,-91.96329728486108
183,14.428594611417283,-0.6131245992836485,29.083454765703976,-27.869299967438565
184,31.764423409844532,-2.7517691597588105,30.14872398211398,-125.0804163526732
185,50.53864982780458,2.782047191275867,27.06556683793657,126.45669051253941
186,45.58399289134144,2.4002607628893204,38.336995001842936,109.10276194951456
187,46.531219052523355,0.618155367839144,32.8397980105936,28.097971265415637
188,28.253329106349504,-1.3703649356399055,13.67654545374016,-62.28931525635934
189,31.96115326399977,1.7632799193769948,31.25665197796612,80.14908724440886
190,42.487311537511076,-0.21851033461422242,39.461729133708864,-9.93228793701011
191,56.83205375359667,-0.23245373844209927,60.40494819873456,-10.56607902009542
192,46.26441513684519,-1.3111224067440623,50.621344220767554,-59.596473033821006
193,34.94436794479889,1.1632007004209264,33.813746417020546,52.872759110042104
194,41.27394651612213,-0.7130784475548297,38.01907470032845,-32.41265670703771
195,49.198084387700234,-1.8556356937819851,3.131052350006845,-84.34707699009023
196,71.7148022649029,0.9674101055195734,27.00548470649656,43.973186614526064
197,36.833068153478095,-2.63469846323724,13.862876041148883,-119.75902105623815
198,41.68515864835372,-0.1679503430776325,8.028562737051843,-7.63410650352875
199,73.74383016557452,-1.08272225570945,54.57063489463752,-49.214647986793175
200,53.47964448903124,-1.063632603486415,20.42472503282413,-48.34693652210977
201,44.24445516145139,-1.8714621942563652,17.594349667504318,-85.06646337528933
202,32.63980118684097,2.464810382648099,10.771844813701971,112.03683557491357
203,36.02290733819736,2.3748450155967205,2.426932213347481,107.94750070894183
204,57.52932767416039,-0.7661699137725425,6.58075967367242,-34.8259051714792
205,21.5453228243191,2.512597410916355,49.91722408410818,114.20897322347068
206,58.393091640392655,-2.3716815077508815,34.14590986181339,-107.80370489776733
207,62.34390054233816,1.134925660251058,47.49029187076071,51.58753001141172
208,48.37444864293576,-2.4490024025043318,26.25903833692118,-111.31829102292416
209,54.15100471612165,2.881747297037161,20.48480716426415,130.9885135016891
210,40.1627274209238,-1.72713370615708,16.55156019430907,-78.50607755259453
211,34.58736082971975,1.381960457120029,43.8533880044255,62.81638441454677
212,30.444690779165363,2.1531839696582162,31.7217725110348,97.871998620828
213,46.939745500739626,-0.594358256519152,9.471217170432254,-27.016284387234176
214,58.94949464211222,1.3789446944248744,53.32460517485775,62.67930429203974
215,45.744489028441805,1.4175118711081816,12.396162295772292,64.43235777764461
216,48.94299479220274,1.708892598390989,22.067953196891622,77.6769362904995
217,69.17756273899691,-2.0685978102484666,27.565150188140965,-94.0271731931121
218,41.821924282786284,2.3774819968355145,52.20657967529894,108.06736349252338
219,30.60021017345692,-2.691439847200944,2.7032609540901973,-122.33817487277018
220,50.62400521473179,-0.8611430533546243,7.080343023876814,-39.14286606157383
221,42.231784218747286,-1.8860124439429429,16.233639892794585,-85.72783836104286
222,48.22568884480737,-1.2465907259716547,56.997567107985,-56.66321481689339
223,42.48293373323706,-2.3884339926059392,11.013589993831896,-108.56518148208814
224,42.00395910776313,-0.7403840823281229,17.52992677375714,-33.653821924005584
225,80.49406486213454,-1.3410381936274445,9.784837793018468,-60.9562815285202
226,40.65821397737416,0.8322578469950696,10.451175618024727,37.82990213613952
227,30.0784457286598,-0.08477723681908111,15.633931975347709,-3.8535107645036866
228,48.65708100266376,1.566809770871197,25.319703092352402,71.21862594869076
229,9.545024758370046,-1.4485779202379216,20.879564526010466,-65.84445091990553
230,62.03287938799447,1.1490767883115551,27.90000866370963,52.23076310507068
231,43.95971144567849,0.2048003913511851,7.00288866848252,9.30910869778114
232,79.50307597472138,0.08156824947517471,2.7173449882861322,3.707647703417032
233,51.5484082720423,-2.263704382284079,9.439071417648442,-102.89565374018541
234,59.668816510306634,-0.7348217523617013,5.25021716868388,-33.4009887437137
235,18.87181691104351,3.653631385790977,20.41450103367441,166.07415389958985
236,37.090160511654666,-0.39758992543725036,2.0524335751163036,-18.072269338056834
237,68.34981961619066,1.2341972365338632,2.9556979136029304,56.099874387902865
238,58.36872307132873,-0.6035451695919812,28.49339299748412,-27.433871345090054
239,67.69661069374881,0.5408563526462489,8.528632021849479,24.58437966573858
240,57.22578709692472,0.9172137038360272,19.24848373563648,41.691531992546686
241,64.49874604106081,-0.6776812256605552,15.101983501584535,-30.80369207547978
242,19.57942543929429,-0.2969578327729936,26.28874938147813,-13.498083307863343
243,29.329262048318427,2.6614711270009015,27.262059745328838,120.97596031822277
244,60.02456924425864,-0.40870359157733893,29.196118911649787,-18.57743598078813
245,16.822678664540653,-3.442917924656444,17.25531229254936,-156.49626930256562
246,54.80342149180421,2.471967374049484,24.260467124351248,112.36215336588563
247,49.64004148582298,-0.8775002062133823,17.114561208056568,-39.8863730096992
248,29.788184911869813,0.1741685620727048,16.38888563990898,7.916752821486582
249,77.1344032414516,0.4867482754340839,23.647350887391674,22.124921610640175
250,91.73677231909639,0.36824703454432833,1.2612338469943396,16.738501570196743
251,41.99414234671142,1.8401701650909499,4.001206948671365,83.64409841322498
252,55.84809650302053,-0.8510523094950467,8.346902328639887,-38.68419588613848
253,88.78343658657538,-1.0600485982487222,7.226439957250921,-48.18402719312373
